model,condition,frame,l2
rung3,camera:0.5,223,0.19605933129787445
rung3,camera:0.5,224,0.373688280582428
rung3,camera:0.5,225,0.7226365804672241
rung3,camera:0.5,226,1.0186384916305542
rung3,camera:0.5,227,0.696556568145752
rung3,camera:0.5,228,0.6751018762588501
rung3,camera:0.5,229,0.719789445400238
rung3,camera:0.5,230,0.7717949151992798
rung3,camera:0.5,231,0.5228173732757568
rung3,camera:0.5,232,0.5225571990013123
rung3,camera:0.5,233,0.5226093530654907
rung3,camera:0.5,234,0.5269695520401001
rung3,camera:0.5,235,0.8715773820877075
rung3,camera:0.5,236,0.6404946446418762
rung3,camera:0.5,237,0.17128267884254456
rung3,camera:0.5,238,0.27980127930641174
rung3,camera:0.5,239,0.12371239066123962
rung3,camera:0.5,240,0.40307819843292236
rung3,camera:0.5,241,0.30499863624572754
rung3,camera:0.5,242,0.5436673760414124
rung3,camera:0.5,243,0.08787642419338226
rung3,camera:0.5,244,0.16320326924324036
rung3,camera:0.5,245,0.32038092613220215
rung3,camera:0.5,246,0.4396928548812866
rung3,camera:0.5,247,0.2617610692977905
rung3,camera:0.5,248,0.23856106400489807
rung3,camera:0.5,249,0.3389261066913605
rung3,camera:0.5,250,0.14205732941627502
rung3,camera:0.5,251,0.350399911403656
rung3,camera:0.5,252,0.2772471308708191
rung3,camera:0.5,253,0.33483779430389404
rung3,camera:0.5,254,1.168276071548462
rung3,camera:0.5,255,1.194214105606079
rung3,camera:0.5,256,1.038621187210083
rung3,camera:0.5,257,0.8510246276855469
rung3,camera:0.5,258,0.36031702160835266
rung3,camera:0.5,259,0.5237093567848206
rung3,camera:0.5,260,0.8543221354484558
rung3,camera:0.5,261,1.3570735454559326
rung3,camera:0.5,262,2.1364407539367676
rung3,camera:0.5,263,2.202824831008911
rung3,camera:0.5,264,0.774646520614624
rung3,camera:0.5,265,0.43062537908554077
rung3,camera:0.5,266,0.753593921661377
rung3,camera:0.5,267,0.8489958047866821
rung3,camera:0.5,268,0.6147993206977844
rung3,camera:0.5,269,0.4394615888595581
rung3,camera:0.5,270,0.23963487148284912
rung3,camera:0.5,271,0.25484955310821533
rung3,camera:0.5,272,0.146372988820076
rung3,camera:0.5,273,0.14892183244228363
rung3,camera:0.5,274,0.549467921257019
rung3,camera:0.5,275,0.40020161867141724
rung3,camera:0.5,276,0.1708935797214508
rung3,camera:0.5,277,0.3920818865299225
rung3,camera:0.5,278,0.5340635776519775
rung3,camera:0.5,279,0.23065654933452606
rung3,camera:0.5,280,0.1793874055147171
rung3,camera:0.5,281,0.3096531629562378
rung3,camera:0.5,282,0.4545292258262634
rung3,camera:0.5,283,0.4211794137954712
rung3,camera:0.5,284,0.2766900360584259
rung3,camera:0.5,285,0.41294512152671814
rung3,camera:0.5,286,0.6255517601966858
rung3,camera:0.5,287,0.6167558431625366
rung3,camera:0.5,288,0.45331114530563354
rung3,camera:0.5,289,0.2333901971578598
rung3,camera:0.5,290,0.451812744140625
rung3,camera:0.5,291,0.6120084524154663
rung3,camera:0.5,292,0.5734208822250366
rung3,camera:0.5,293,0.28099411725997925
rung3,camera:0.5,294,0.2920376658439636
rung3,camera:0.5,295,0.5334574580192566
rung3,camera:0.5,296,0.4406968057155609
rung3,camera:0.5,297,0.1306004822254181
rung3,camera:0.5,298,0.34135735034942627
rung3,camera:0.5,299,0.7675309777259827
rung3,camera:0.5,300,0.7215932607650757
rung3,camera:0.5,301,0.502570629119873
rung3,camera:0.5,302,0.7790877223014832
rung3,camera:0.5,303,1.3051308393478394
rung3,camera:0.5,304,1.4275799989700317
rung3,camera:0.5,305,0.6370429396629333
rung3,camera:0.5,306,0.5025107860565186
rung3,camera:0.5,307,0.9177624583244324
rung3,camera:0.5,308,1.2739005088806152
rung3,camera:0.5,309,1.984450101852417
rung3,camera:0.5,310,0.941811740398407
rung3,camera:0.5,311,0.7895524501800537
rung3,camera:0.5,312,1.658563256263733
rung3,camera:0.5,313,0.812602698802948
rung3,camera:0.5,314,0.5868550539016724
rung3,camera:0.5,315,0.5914907455444336
rung3,camera:0.5,316,0.7558087706565857
rung3,camera:0.5,317,1.1523112058639526
rung3,camera:0.5,318,1.3652268648147583
rung3,camera:0.5,319,1.2693965435028076
rung3,camera:0.5,320,0.9899064302444458
rung3,camera:0.5,321,0.49006444215774536
rung3,camera:0.5,322,0.02919798344373703
rung3,camera:0.5,323,0.08552765846252441
rung3,camera:0.5,324,0.13494274020195007
rung3,camera:0.5,325,0.14680837094783783
rung3,camera:0.5,326,0.19255532324314117
rung3,camera:0.5,327,0.20023052394390106
rung3,camera:0.5,328,0.3697500228881836
rung3,camera:0.5,329,0.3857370913028717
rung3,camera:0.5,330,0.574629008769989
rung3,camera:0.5,331,0.03920843452215195
rung3,camera:0.5,332,0.043665722012519836
rung3,camera:0.5,333,0.029365528374910355
rung3,camera:0.5,334,0.07051773369312286
rung3,camera:0.5,335,0.13412176072597504
rung3,camera:0.5,336,0.20639866590499878
rung3,camera:0.5,337,0.34121179580688477
rung3,camera:0.5,338,0.34177982807159424
rung3,camera:0.5,339,0.17856328189373016
rung3,camera:0.5,340,0.3323964774608612
rung3,camera:0.5,341,0.36561959981918335
rung3,camera:0.5,342,0.6104207634925842
rung3,camera:0.5,343,0.49430063366889954
rung3,camera:0.5,344,0.35520225763320923
rung3,camera:0.5,345,0.7470929622650146
rung3,camera:0.5,346,1.3134266138076782
rung3,camera:0.5,347,2.1037518978118896
rung3,camera:0.5,348,1.9034385681152344
rung3,camera:0.5,349,1.5244945287704468
rung3,camera:0.5,350,1.2775883674621582
rung3,camera:0.5,351,1.779666543006897
rung3,camera:0.5,352,0.7868675589561462
rung3,camera:0.5,353,0.8115512728691101
rung3,camera:0.5,354,0.5405312776565552
rung3,camera:0.5,355,0.8739667534828186
rung3,camera:0.5,356,0.2791324555873871
rung3,camera:0.5,357,1.1921579837799072
rung3,camera:0.5,358,1.1840888261795044
rung3,camera:0.5,359,0.2728234827518463
rung3,camera:0.5,360,0.6794261932373047
rung3,camera:0.5,361,0.5456445813179016
rung3,camera:0.5,362,0.6789214611053467
rung3,camera:0.5,363,0.8728123903274536
rung3,camera:0.5,364,0.8000643253326416
rung3,camera:0.5,365,0.6209734678268433
rung3,camera:0.5,366,0.4074048399925232
rung3,camera:0.5,367,0.9527063369750977
rung3,camera:0.5,368,0.6963191032409668
rung3,camera:0.5,369,0.5601444244384766
rung3,camera:0.5,370,0.498966783285141
rung3,camera:0.5,371,0.3547276258468628
rung3,camera:0.5,372,0.8458380699157715
rung3,camera:0.5,373,0.6660768985748291
rung3,camera:0.5,374,1.5514785051345825
rung3,camera:0.5,375,1.424271821975708
rung3,camera:0.5,376,2.024888515472412
rung3,camera:0.5,377,1.945761799812317
rung3,camera:0.5,378,1.4225091934204102
rung3,camera:0.5,379,0.6374562978744507
rung3,camera:0.5,380,1.7454619407653809
rung3,camera:0.5,381,3.953705310821533
rung3,camera:0.5,382,2.312699556350708
rung3,camera:0.5,383,0.6362476348876953
rung3,camera:0.5,384,0.7825585603713989
rung3,camera:0.5,385,0.8576780557632446
rung3,camera:0.5,386,0.2765435576438904
rung3,camera:0.5,387,0.1537366509437561
rung3,camera:0.5,388,0.48196637630462646
rung3,camera:0.5,389,0.255001962184906
rung3,camera:0.5,390,0.3058703541755676
rung3,camera:0.5,391,0.46361690759658813
rung3,camera:0.5,392,0.9355769157409668
rung3,camera:0.5,393,0.8872053623199463
rung3,camera:0.5,394,0.6749297380447388
rung3,camera:0.5,395,0.4268237054347992
rung3,camera:0.5,396,0.1998419314622879
rung3,camera:0.5,397,0.26009899377822876
rung3,camera:0.5,398,0.18968386948108673
rung3,camera:0.5,399,0.7436137199401855
rung3,camera:0.5,400,0.649053156375885
rung3,camera:0.5,401,1.073241949081421
rung3,camera:0.5,402,1.3125052452087402
rung3,camera:0.5,403,0.9701371788978577
rung3,camera:0.5,404,0.26610881090164185
rung3,camera:0.5,405,0.17428471148014069
rung3,camera:0.5,406,0.7857028841972351
rung3,camera:0.5,407,0.7320454120635986
rung3,camera:0.5,408,0.2783089280128479
rung3,camera:0.5,409,0.23101229965686798
rung3,camera:0.5,410,0.1692163497209549
rung3,camera:0.5,411,0.39005398750305176
rung3,camera:0.5,412,0.25782015919685364
rung3,camera:0.5,413,0.2921800911426544
rung3,camera:0.5,414,0.6896615028381348
rung3,camera:0.5,415,0.7291569113731384
rung3,camera:0.5,416,0.4941979646682739
rung3,camera:0.5,417,0.1830158829689026
rung3,camera:0.5,418,0.35338667035102844
rung3,camera:0.5,419,0.5404012799263
rung3,camera:0.5,420,0.4358305037021637
rung3,camera:0.5,421,0.16192825138568878
rung3,camera:0.5,422,0.19644662737846375
rung3,camera:0.5,423,0.6752767562866211
rung3,camera:0.5,424,0.29146409034729004
rung3,camera:0.5,425,0.18269702792167664
rung3,camera:0.5,426,0.22334198653697968
rung3,camera:0.5,427,0.7860187888145447
rung3,camera:0.5,428,0.6539407968521118
rung3,camera:0.5,429,0.1780092418193817
rung3,camera:0.5,430,0.13479794561862946
rung3,camera:0.5,431,0.40186065435409546
rung3,camera:0.5,432,0.34723612666130066
rung3,camera:0.5,433,0.19943097233772278
rung3,camera:0.5,434,0.2590388059616089
rung3,camera:0.5,435,0.24351486563682556
rung3,camera:0.5,436,0.537506103515625
rung3,camera:0.5,437,0.3639756441116333
rung3,camera:0.5,438,0.14922547340393066
rung3,camera:0.5,439,0.22811010479927063
rung3,camera:0.5,440,0.5642033815383911
rung3,camera:0.5,441,0.4951188266277313
rung3,camera:0.5,442,0.20736682415008545
rung3,camera:0.5,443,0.17230911552906036
rung3,camera:0.5,444,0.25092512369155884
rung3,camera:0.5,445,0.36180704832077026
rung3,camera:0.5,446,0.17230689525604248
rung3,camera:0.5,447,0.18298757076263428
rung3,camera:0.5,448,0.5167200565338135
rung3,camera:0.5,449,0.27575910091400146
rung3,camera:0.5,450,0.17297640442848206
rung3,camera:0.5,451,0.15754346549510956
rung3,camera:0.5,452,0.367559015750885
rung3,camera:0.5,453,0.47118881344795227
rung3,camera:0.5,454,0.20794321596622467
rung3,camera:0.5,455,0.2602032721042633
rung3,camera:0.5,456,0.4777810573577881
rung3,camera:0.5,457,0.7556783556938171
rung3,camera:0.5,458,1.0437051057815552
rung3,camera:0.5,459,1.2985501289367676
rung3,camera:0.5,460,1.313948154449463
rung3,camera:0.5,461,0.8634365797042847
rung3,camera:0.5,462,0.52126544713974
rung3,camera:0.5,463,1.3314160108566284
rung3,camera:0.5,464,1.0879203081130981
rung3,camera:0.5,465,0.7049596309661865
rung3,camera:0.5,466,0.7073349952697754
rung3,camera:0.5,467,0.5886291861534119
rung3,camera:0.5,468,0.5167354941368103
rung3,camera:0.5,469,0.8846852779388428
rung3,camera:0.5,470,1.0948076248168945
rung3,camera:0.5,471,1.3435454368591309
rung3,camera:0.5,472,2.0400631427764893
rung3,camera:0.5,473,0.08230270445346832
rung3,camera:0.5,474,0.007891512475907803
rung3,camera:0.5,475,0.0050696711987257
rung3,camera:0.5,476,0.012485354207456112
rung3,camera:0.5,477,0.014827946200966835
rung3,camera:0.5,478,0.07410852611064911
rung3,camera:0.5,479,0.1717768758535385
rung3,camera:1.0,0,1.128469705581665
rung3,camera:1.0,1,1.110076665878296
rung3,camera:1.0,2,0.9168883562088013
rung3,camera:1.0,3,0.645891010761261
rung3,camera:1.0,4,0.46775633096694946
rung3,camera:1.0,5,0.3643817901611328
rung3,camera:1.0,6,0.2800945043563843
rung3,camera:1.0,7,0.7058845162391663
rung3,camera:1.0,8,0.32646164298057556
rung3,camera:1.0,9,0.2150036096572876
rung3,camera:1.0,10,0.17656797170639038
rung3,camera:1.0,11,0.48006948828697205
rung3,camera:1.0,12,0.3792579472064972
rung3,camera:1.0,13,0.2567625641822815
rung3,camera:1.0,14,0.33154699206352234
rung3,camera:1.0,15,0.3215397596359253
rung3,camera:1.0,16,0.20070669054985046
rung3,camera:1.0,17,0.2907979488372803
rung3,camera:1.0,18,0.3875395357608795
rung3,camera:1.0,19,0.34037551283836365
rung3,camera:1.0,20,0.20038792490959167
rung3,camera:1.0,21,0.20011216402053833
rung3,camera:1.0,22,0.2704828679561615
rung3,camera:1.0,23,0.28769609332084656
rung3,camera:1.0,24,0.20875239372253418
rung3,camera:1.0,25,0.2555774748325348
rung3,camera:1.0,26,0.3241961598396301
rung3,camera:1.0,27,0.427861750125885
rung3,camera:1.0,28,0.2864128649234772
rung3,camera:1.0,29,0.23088601231575012
rung3,camera:1.0,30,0.2666233777999878
rung3,camera:1.0,31,0.4481721520423889
rung3,camera:1.0,32,0.3402751088142395
rung3,camera:1.0,33,0.22223344445228577
rung3,camera:1.0,34,0.24319586157798767
rung3,camera:1.0,35,0.46214431524276733
rung3,camera:1.0,36,0.4349747598171234
rung3,camera:1.0,37,0.1373417228460312
rung3,camera:1.0,38,0.20609301328659058
rung3,camera:1.0,39,0.4026850163936615
rung3,camera:1.0,40,0.38411182165145874
rung3,camera:1.0,41,0.15154403448104858
rung3,camera:1.0,42,0.21384277939796448
rung3,camera:1.0,43,0.3423622250556946
rung3,camera:1.0,44,0.37917134165763855
rung3,camera:1.0,45,0.08990175276994705
rung3,camera:1.0,46,0.2091194987297058
rung3,camera:1.0,47,0.4789969027042389
rung3,camera:1.0,48,0.6509908437728882
rung3,camera:1.0,49,0.5767256617546082
rung3,camera:1.0,50,0.660658597946167
rung3,camera:1.0,51,0.9270045757293701
rung3,camera:1.0,52,0.20636819303035736
rung3,camera:1.0,53,0.19572114944458008
rung3,camera:1.0,54,0.5003509521484375
rung3,camera:1.0,55,1.3797383308410645
rung3,camera:1.0,56,1.0756924152374268
rung3,camera:1.0,57,1.273230791091919
rung3,camera:1.0,58,1.501401424407959
rung3,camera:1.0,59,1.3009119033813477
rung3,camera:1.0,60,1.0977897644042969
rung3,camera:1.0,61,1.1483500003814697
rung3,camera:1.0,62,0.8609099984169006
rung3,camera:1.0,63,0.569239616394043
rung3,camera:1.0,64,0.8027392625808716
rung3,camera:1.0,65,1.3101799488067627
rung3,camera:1.0,66,1.3875082731246948
rung3,camera:1.0,67,1.643865704536438
rung3,camera:1.0,68,2.2475223541259766
rung3,camera:1.0,69,1.609074592590332
rung3,camera:1.0,70,1.7118226289749146
rung3,camera:1.0,71,0.49935057759284973
rung3,camera:1.0,72,0.8656874895095825
rung3,camera:1.0,73,0.8305218815803528
rung3,camera:1.0,74,0.8049346804618835
rung3,camera:1.0,75,0.49180036783218384
rung3,camera:1.0,76,0.5547572374343872
rung3,camera:1.0,77,0.42468786239624023
rung3,camera:1.0,78,0.16658394038677216
rung3,camera:1.0,79,0.26204371452331543
rung3,camera:1.0,80,0.5562849640846252
rung3,camera:1.0,81,0.5192137956619263
rung3,camera:1.0,82,0.6580018997192383
rung3,camera:1.0,83,0.9523010849952698
rung3,camera:1.0,84,1.1194844245910645
rung3,camera:1.0,85,0.8553996086120605
rung3,camera:1.0,86,0.7426614761352539
rung3,camera:1.0,87,0.5245468020439148
rung3,camera:1.0,88,0.6196100115776062
rung3,camera:1.0,89,0.5443084239959717
rung3,camera:1.0,90,0.7360712289810181
rung3,camera:1.0,91,0.4838521480560303
rung3,camera:1.0,92,0.4361838698387146
rung3,camera:1.0,93,0.21189159154891968
rung3,camera:1.0,94,0.14317971467971802
rung3,camera:1.0,95,0.11532102525234222
rung3,camera:1.0,96,0.15441492199897766
rung3,camera:1.0,97,0.288241446018219
rung3,camera:1.0,98,0.275910347700119
rung3,camera:1.0,99,0.227052703499794
rung3,camera:1.0,100,0.37419456243515015
rung3,camera:1.0,101,0.5613519549369812
rung3,camera:1.0,102,0.4504659175872803
rung3,camera:1.0,103,0.12043338268995285
rung3,camera:1.0,104,0.23118343949317932
rung3,camera:1.0,105,0.4177857041358948
rung3,camera:1.0,106,0.3949221670627594
rung3,camera:1.0,107,0.07885761559009552
rung3,camera:1.0,108,0.23298898339271545
rung3,camera:1.0,109,0.47178956866264343
rung3,camera:1.0,110,0.3576209843158722
rung3,camera:1.0,111,0.08988505601882935
rung3,camera:1.0,112,0.18657369911670685
rung3,camera:1.0,113,0.38757550716400146
rung3,camera:1.0,114,0.36419305205345154
rung3,camera:1.0,115,0.14394402503967285
rung3,camera:1.0,116,0.10339415073394775
rung3,camera:1.0,117,0.33997654914855957
rung3,camera:1.0,118,0.30567359924316406
rung3,camera:1.0,119,0.22689740359783173
rung3,camera:1.0,120,0.15818361937999725
rung3,camera:1.0,121,0.2013416290283203
rung3,camera:1.0,122,0.3039681911468506
rung3,camera:1.0,123,0.18664732575416565
rung3,camera:1.0,124,0.18126234412193298
rung3,camera:1.0,125,0.1410077065229416
rung3,camera:1.0,126,0.37810856103897095
rung3,camera:1.0,127,0.2884274125099182
rung3,camera:1.0,128,0.21370556950569153
rung3,camera:1.0,129,0.15779349207878113
rung3,camera:1.0,130,0.3658592998981476
rung3,camera:1.0,131,0.1774284541606903
rung3,camera:1.0,132,0.41853228211402893
rung3,camera:1.0,133,0.13165676593780518
rung3,camera:1.0,134,0.3174351155757904
rung3,camera:1.0,135,0.2126876562833786
rung3,camera:1.0,136,0.22494734823703766
rung3,camera:1.0,137,0.14118048548698425
rung3,camera:1.0,138,0.3545893728733063
rung3,camera:1.0,139,0.3051106929779053
rung3,camera:1.0,140,0.1948593556880951
rung3,camera:1.0,141,0.2265142798423767
rung3,camera:1.0,142,0.22586336731910706
rung3,camera:1.0,143,0.3333587050437927
rung3,camera:1.0,144,0.2483939826488495
rung3,camera:1.0,145,0.1466098129749298
rung3,camera:1.0,146,0.22300474345684052
rung3,camera:1.0,147,0.38976389169692993
rung3,camera:1.0,148,0.3031020760536194
rung3,camera:1.0,149,0.18239399790763855
rung3,camera:1.0,150,0.14677166938781738
rung3,camera:1.0,151,0.42316287755966187
rung3,camera:1.0,152,0.2411486655473709
rung3,camera:1.0,153,0.294562429189682
rung3,camera:1.0,154,0.21442654728889465
rung3,camera:1.0,155,1.1713865995407104
rung3,camera:1.0,156,1.1404507160186768
rung3,camera:1.0,157,0.9839357137680054
rung3,camera:1.0,158,0.8796308040618896
rung3,camera:1.0,159,0.6558334827423096
rung3,camera:1.0,160,0.502678394317627
rung3,camera:1.0,161,0.24647817015647888
rung3,camera:1.0,162,0.10748371481895447
rung3,camera:1.0,163,0.23114405572414398
rung3,camera:1.0,164,0.1995643973350525
rung3,camera:1.0,165,0.5240235924720764
rung3,camera:1.0,166,0.4203411936759949
rung3,camera:1.0,167,0.35418105125427246
rung3,camera:1.0,168,0.32087916135787964
rung3,camera:1.0,169,0.228061705827713
rung3,camera:1.0,170,0.22237591445446014
rung3,camera:1.0,171,0.17603392899036407
rung3,camera:1.0,172,0.49412184953689575
rung3,camera:1.0,173,1.3911592960357666
rung3,camera:1.0,174,0.6757121086120605
rung3,camera:1.0,175,0.281337708234787
rung3,camera:1.0,176,0.35326993465423584
rung3,camera:1.0,177,0.6084414720535278
rung3,camera:1.0,178,0.41777104139328003
rung3,camera:1.0,179,0.30213212966918945
rung3,camera:1.0,180,0.5079789161682129
rung3,camera:1.0,181,0.9211684465408325
rung3,camera:1.0,182,0.3463365435600281
rung3,camera:1.0,183,0.3424457013607025
rung3,camera:1.0,184,0.7087817788124084
rung3,camera:1.0,185,0.3113657832145691
rung3,camera:1.0,186,0.10580688714981079
rung3,camera:1.0,187,0.29811301827430725
rung3,camera:1.0,188,0.3790244460105896
rung3,camera:1.0,189,0.28591257333755493
rung3,camera:1.0,190,0.5062371492385864
rung3,camera:1.0,191,0.35761016607284546
rung3,camera:1.0,192,0.23830440640449524
rung3,camera:1.0,193,0.40825268626213074
rung3,camera:1.0,194,0.2622804343700409
rung3,camera:1.0,195,0.9545106887817383
rung3,camera:1.0,196,0.4411650002002716
rung3,camera:1.0,197,0.575846254825592
rung3,camera:1.0,198,0.8423429727554321
rung3,camera:1.0,199,0.6905680894851685
rung3,camera:1.0,200,1.3141595125198364
rung3,camera:1.0,201,1.236410140991211
rung3,camera:1.0,202,0.7242100238800049
rung3,camera:1.0,203,0.7221500277519226
rung3,camera:1.0,204,0.8365689516067505
rung3,camera:1.0,205,0.578610360622406
rung3,camera:1.0,206,0.910287618637085
rung3,camera:1.0,207,0.6391909122467041
rung3,camera:1.0,208,0.37162646651268005
rung3,camera:1.0,209,0.6986578106880188
rung3,camera:1.0,210,1.06417977809906
rung3,camera:1.0,211,1.0920395851135254
rung3,camera:1.0,212,1.7037553787231445
rung3,camera:1.0,213,0.8559739589691162
rung3,camera:1.0,214,1.0891554355621338
rung3,camera:1.0,215,4.362857341766357
rung3,camera:1.0,216,2.1404402256011963
rung3,camera:1.0,217,0.60183185338974
rung3,camera:1.0,218,0.6682325601577759
rung3,camera:1.0,219,0.5435442328453064
rung3,camera:1.0,220,0.7589762210845947
rung3,camera:1.0,221,0.5085322260856628
rung3,camera:1.0,222,0.4730503559112549
rung3,camera:1.0,223,0.35793817043304443
rung3,camera:1.0,224,0.4046632647514343
rung3,camera:1.0,225,0.6659750938415527
rung3,camera:1.0,226,0.9596582055091858
rung3,camera:1.0,227,0.6601566076278687
rung3,camera:1.0,228,0.7152236700057983
rung3,camera:1.0,229,0.731850266456604
rung3,camera:1.0,230,0.8427729606628418
rung3,camera:1.0,231,0.5261900424957275
rung3,camera:1.0,232,0.6456917524337769
rung3,camera:1.0,233,0.5705563426017761
rung3,camera:1.0,234,0.43996670842170715
rung3,camera:1.0,235,0.8726796507835388
rung3,camera:1.0,236,0.5652593374252319
rung3,camera:1.0,237,0.21153497695922852
rung3,camera:1.0,238,0.2821277678012848
rung3,camera:1.0,239,0.555368185043335
rung3,camera:1.0,240,0.7271268367767334
rung3,camera:1.0,241,0.2852817475795746
rung3,camera:1.0,242,0.5371816158294678
rung3,camera:1.0,243,0.12565083801746368
rung3,camera:1.0,244,0.22547198832035065
rung3,camera:1.0,245,0.33537396788597107
rung3,camera:1.0,246,0.4498233199119568
rung3,camera:1.0,247,0.22747361660003662
rung3,camera:1.0,248,0.20790331065654755
rung3,camera:1.0,249,0.25049251317977905
rung3,camera:1.0,250,0.48018407821655273
rung3,camera:1.0,251,0.21330499649047852
rung3,camera:1.0,252,0.24942651391029358
rung3,camera:1.0,253,0.35630834102630615
rung3,camera:1.0,254,1.144111156463623
rung3,camera:1.0,255,1.2118911743164062
rung3,camera:1.0,256,1.0366690158843994
rung3,camera:1.0,257,0.8084307909011841
rung3,camera:1.0,258,0.36365240812301636
rung3,camera:1.0,259,0.5129275918006897
rung3,camera:1.0,260,0.8204905986785889
rung3,camera:1.0,261,1.32615327835083
rung3,camera:1.0,262,2.099761486053467
rung3,camera:1.0,263,2.236283779144287
rung3,camera:1.0,264,0.776977002620697
rung3,camera:1.0,265,0.5928171277046204
rung3,camera:1.0,266,1.0827312469482422
rung3,camera:1.0,267,0.8787047266960144
rung3,camera:1.0,268,0.6450177431106567
rung3,camera:1.0,269,0.4450507164001465
rung3,camera:1.0,270,0.2717098593711853
rung3,camera:1.0,271,0.2065618634223938
rung3,camera:1.0,272,0.7798161506652832
rung3,camera:1.0,273,0.25584813952445984
rung3,camera:1.0,274,0.4805169105529785
rung3,camera:1.0,275,0.2671810984611511
rung3,camera:1.0,276,0.17178212106227875
rung3,camera:1.0,277,0.410356342792511
rung3,camera:1.0,278,0.590363621711731
rung3,camera:1.0,279,0.13323521614074707
rung3,camera:1.0,280,0.17581647634506226
rung3,camera:1.0,281,0.2583532929420471
rung3,camera:1.0,282,0.3906913101673126
rung3,camera:1.0,283,0.32071539759635925
rung3,camera:1.0,284,0.17700032889842987
rung3,camera:1.0,285,0.28147077560424805
rung3,camera:1.0,286,0.5596257448196411
rung3,camera:1.0,287,0.40802448987960815
rung3,camera:1.0,288,0.24477547407150269
rung3,camera:1.0,289,0.1642501950263977
rung3,camera:1.0,290,0.40057122707366943
rung3,camera:1.0,291,0.5444913506507874
rung3,camera:1.0,292,0.4442225694656372
rung3,camera:1.0,293,0.17997580766677856
rung3,camera:1.0,294,0.25018131732940674
rung3,camera:1.0,295,0.46969589591026306
rung3,camera:1.0,296,0.3960515260696411
rung3,camera:1.0,297,0.21144643425941467
rung3,camera:1.0,298,0.2852790057659149
rung3,camera:1.0,299,0.6982847452163696
rung3,camera:1.0,300,0.7916985750198364
rung3,camera:1.0,301,0.3020535707473755
rung3,camera:1.0,302,0.7254515290260315
rung3,camera:1.0,303,1.3089184761047363
rung3,camera:1.0,304,1.2551300525665283
rung3,camera:1.0,305,0.6441600322723389
rung3,camera:1.0,306,0.3791963756084442
rung3,camera:1.0,307,0.9673552513122559
rung3,camera:1.0,308,1.1964191198349
rung3,camera:1.0,309,1.7913228273391724
rung3,camera:1.0,310,1.009140133857727
rung3,camera:1.0,311,1.0420072078704834
rung3,camera:1.0,312,2.0071914196014404
rung3,camera:1.0,313,0.6702766418457031
rung3,camera:1.0,314,0.6350733041763306
rung3,camera:1.0,315,0.4688471555709839
rung3,camera:1.0,316,0.5537749528884888
rung3,camera:1.0,317,0.9226045608520508
rung3,camera:1.0,318,1.1572283506393433
rung3,camera:1.0,319,1.1874809265136719
rung3,camera:1.0,320,0.9418899416923523
rung3,camera:1.0,321,0.44621846079826355
rung3,camera:1.0,322,0.038689859211444855
rung3,camera:1.0,323,0.11272116750478745
rung3,camera:1.0,324,0.13771703839302063
rung3,camera:1.0,325,0.14889179170131683
rung3,camera:1.0,326,0.1808125078678131
rung3,camera:1.0,327,0.19743071496486664
rung3,camera:1.0,328,0.2859989106655121
rung3,camera:1.0,329,0.1638319045305252
rung3,camera:1.0,330,0.4760318100452423
rung3,camera:1.0,331,0.057876065373420715
rung3,camera:1.0,332,0.055139511823654175
rung3,camera:1.0,333,0.04498768597841263
rung3,camera:1.0,334,0.08075495064258575
rung3,camera:1.0,335,0.12799927592277527
rung3,camera:1.0,336,0.217303067445755
rung3,camera:1.0,337,0.3464359641075134
rung3,camera:1.0,338,0.36125919222831726
rung3,camera:1.0,339,0.1756514012813568
rung3,camera:1.0,340,0.17903472483158112
rung3,camera:1.0,341,0.5016117095947266
rung3,camera:1.0,342,0.4475720524787903
rung3,camera:1.0,343,0.48279961943626404
rung3,camera:1.0,344,0.36523884534835815
rung3,camera:1.0,345,0.7505322694778442
rung3,camera:1.0,346,1.317840337753296
rung3,camera:1.0,347,2.123845100402832
rung3,camera:1.0,348,2.302910566329956
rung3,camera:1.0,349,1.6568983793258667
rung3,camera:1.0,350,1.250732421875
rung3,camera:1.0,351,1.8296284675598145
rung3,camera:1.0,352,0.8766396045684814
rung3,camera:1.0,353,0.8494378328323364
rung3,camera:1.0,354,0.46089011430740356
rung3,camera:1.0,355,0.820245623588562
rung3,camera:1.0,356,0.2901599705219269
rung3,camera:1.0,357,1.3373613357543945
rung3,camera:1.0,358,1.1843574047088623
rung3,camera:1.0,359,0.5235439538955688
rung3,camera:1.0,360,0.931521475315094
rung3,camera:1.0,361,0.5673364400863647
rung3,camera:1.0,362,0.7066165208816528
rung3,camera:1.0,363,0.8378052711486816
rung3,camera:1.0,364,0.6865056157112122
rung3,camera:1.0,365,0.49804189801216125
rung3,camera:1.0,366,0.44152599573135376
rung3,camera:1.0,367,0.9209288358688354
rung3,camera:1.0,368,0.6020025014877319
rung3,camera:1.0,369,0.65891033411026
rung3,camera:1.0,370,0.2930391728878021
rung3,camera:1.0,371,0.31732529401779175
rung3,camera:1.0,372,0.987519383430481
rung3,camera:1.0,373,0.5985194444656372
rung3,camera:1.0,374,1.1834359169006348
rung3,camera:1.0,375,1.2682708501815796
rung3,camera:1.0,376,1.6257524490356445
rung3,camera:1.0,377,2.0335543155670166
rung3,camera:1.0,378,2.0807104110717773
rung3,camera:1.0,379,0.7045221328735352
rung3,camera:1.0,380,1.2888904809951782
rung3,camera:1.0,381,4.059761047363281
